746285.648398308,67712.3086304311,10364.5085352195,187914.888698113,33961.8271432332,103219.017977767,246714.993311424,27158.1972397229,57766.765263729,7364.97683428178,531581.859908296,26588.7649779237,6426.17880381841,199946.32015367,185076.417024434,136324.674834131,1005478.11509357,78861.5021368174,175482.510139661,92234.9615220342,131487.669726892,8540.68898905642,46867.7093779706,3098.51559072221,8142.37611819706
387.670817440689,104.211427475414,690.13507710813,132.678024510936,87.8907649768694,567.198258450906,429.043161149559,484.338793464358,308.743628879928,604.408527313008,247.121713158564,178.820691704728,728.875774491501,472.497698970767,225.32840805078,304.686182400355,234.485801761762,756.542727538168,93.5846605028551,249.247557030998,704.45530805152,304.921876754603,391.067526064722,687.991290202051,301.564745399345
349.702747807913,89.7893364582299,685.318028840683,120.183287479884,79.1780328652035,553.056732779794,407.983045602225,427.988240998649,282.510932438437,596.807830611346,229.263171284619,144.445837244055,675.782596052503,457.146834760245,150.057386761512,255.75954151478,215.922356209967,741.744317772702,83.1746300028524,237.577056365042,692.651493524069,297.18011123014,381.169792127995,675.334383529548,270.918495548315
349.55282853089,89.6490542997826,685.227571845121,120.117383911895,79.0666734343772,553.024849190351,407.887753592074,427.76375712275,282.266566904399,596.778871611694,228.65813126197,144.407350365245,655.740730634918,457.12840268121,149.889798246036,255.580227764446,215.891151423024,741.695976893329,83.1502864532542,237.499051587354,692.539783460291,297.102313235669,381.085908427162,675.245418842099,270.627316016785
349.540194659175,89.580348782237,685.191893705617,120.110239435488,79.0586147650656,552.990967299413,407.871870001484,427.745484464417,282.25623682309,596.76319791129,228.648830376274,144.36290177542,643.773636891602,457.124273716381,149.871759797146,255.520856005632,215.871800274286,741.662918515506,83.1419043565002,237.482221135259,692.531396008157,297.096172084737,381.067549497543,675.221589636248,270.597728877209
349.533112555991,89.5760861704418,685.184949625183,120.099869151952,79.04933661106,552.98797149355,407.867849709233,427.725697493351,282.254624609312,596.757844298603,228.644877269827,144.359965154795,642.648338495118,457.119245123425,149.783860711608,255.515739468902,215.846877629212,741.657672627766,83.133594446482,237.472626117015,692.529547175589,297.089622354393,381.059147718005,675.204179139048,270.57940888242
349.531485715088,89.5661825847003,685.183881614383,120.096104199963,79.0470105247357,552.986761451248,407.86230231495,427.719100910782,282.254348765598,596.753381950043,228.638446756623,144.358783104975,642.436700613682,457.116814171581,149.69585354933,255.512175603896,215.791008435181,741.654580279468,83.1307235895072,237.47082284378,692.526940041197,297.085772981602,381.056687172279,675.196573031313,270.574304169374
349.530684961509,89.5648034933799,685.178829537183,120.095911970388,79.0468187660417,552.985829841183,407.861745205146,427.715334233883,282.253159994831,596.750528652068,228.628354727616,144.357088553552,642.299170215749,457.116133716709,149.688498621832,255.511091075185,215.788229730768,741.653911597609,83.1302646800498,237.47048130129,692.526100326687,297.085150589618,381.055152868423,675.186410687768,270.572474970519
349.53056095957,89.5639327605186,685.178093386131,120.095550367631,79.0464579428085,552.985623272641,407.861542556142,427.713097532826,282.252970258524,596.749295396466,228.621622632981,144.35553371461,642.230702934597,457.115955867934,149.686554399944,255.510720034833,215.787837980057,741.653288976326,83.1302218197134,237.470292380728,692.525821869776,297.0850799272,381.05400617128,675.185685927389,270.57172644879
349.530476135084,89.5637549013236,685.177607445099,120.095332594209,79.0462829194287,552.985515289066,407.861456151642,427.712363953048,282.252921810211,596.749114550335,228.620519763697,144.354932451317,642.196338286149,457.115577818134,149.686374610581,255.510676482452,215.787692599263,741.652973562657,83.1301032705619,237.470227353164,692.525800394343,297.084921746015,381.053648331469,675.185553786346,270.571088110499
349.530260136355,89.5637055400427,685.17746982775,120.095319552465,79.0462650359671,552.985482412411,407.861420537879,427.7122947525,282.252893171743,596.749071325764,228.62017579839,144.354710898665,642.183731675136,457.115479495742,149.686216366961,255.51058075091,215.787665927981,741.652960850618,83.130075922179,237.470202251371,692.52579502221,297.08486561598,381.053514814897,675.185482630417,270.570546832132
349.530231096241,89.5636859086596,685.177465144304,120.095315732818,79.0462202421495,552.985476305332,407.861405497952,427.712236273642,282.252812905237,596.749060124279,228.6201466122,144.354032193658,642.181151225897,457.115468678865,149.686108945033,255.510567948892,215.787650670417,741.652941246941,83.1300522262918,237.470176504979,692.525782659295,297.084844246232,381.053363135508,675.185469765621,270.570342421675
349.530228483108,89.5636782984543,685.177463095628,120.095307755461,79.0462091922052,552.985467682584,407.861402754407,427.712232167901,282.252794989847,596.749058943975,228.620131473952,144.353756993278,642.178845795115,457.11545942223,149.686096214964,255.510566369489,215.787648138421,741.652932293719,83.1300434858217,237.470168125585,692.525770954333,297.084836035194,381.053224418421,675.18545336175,270.570259711766
349.530227092489,89.5636782984543,685.177463095628,120.095300460559,79.0462077067853,552.98546619823,407.861402202458,427.712231989041,282.252793512826,596.749058943975,228.620131473952,144.353756993278,642.17814915685,457.115458288707,149.686093515694,255.510564949257,215.787648138421,741.652932293719,83.1300425006377,237.470168125585,692.52577049043,297.084836035194,381.053224418421,675.18545278757,270.570259529731
349.530227092489,89.5636782984543,685.177463095628,120.095300460559,79.0462077067853,552.98546619823,407.861402202458,427.712231989041,282.252793512826,596.749058943975,228.620131473952,144.353756993278,642.17814915685,457.115458288707,149.686093515694,255.510564949257,215.787648138421,741.652932293719,83.1300425006377,237.470168125585,692.52577049043,297.084836035194,381.053224418421,675.18545278757,270.570259529731
349.530227092489,89.5636782984543,685.177463095628,120.095300460559,79.0462077067853,552.98546619823,407.861402202458,427.712231989041,282.252793512826,596.749058943975,228.620131473952,144.353756993278,642.17814915685,457.115458288707,149.686093515694,255.510564949257,215.787648138421,741.652932293719,83.1300425006377,237.470168125585,692.52577049043,297.084836035194,381.053224418421,675.18545278757,270.570259529731
349.530227092489,89.5636782984543,685.177463095628,120.095300460559,79.0462077067853,552.98546619823,407.861402202458,427.712231989041,282.252793512826,596.749058943975,228.620131473952,144.353756993278,642.17814915685,457.115458288707,149.686093515694,255.510564949257,215.787648138421,741.652932293719,83.1300425006377,237.470168125585,692.52577049043,297.084836035194,381.053224418421,675.18545278757,270.570259529731
349.530227092489,89.5636782984543,685.177463095628,120.095300460559,79.0462077067853,552.98546619823,407.861402202458,427.712231989041,282.252793512826,596.749058943975,228.620131473952,144.353756993278,642.17814915685,457.115458288707,149.686093515694,255.510564949257,215.787648138421,741.652932293719,83.1300425006377,237.470168125585,692.52577049043,297.084836035194,381.053224418421,675.18545278757,270.570259529731
