10044.1273079122,10738.1967190177,10770.0872275171,10193.2458687866,10170.0806379296,10416.9010953826,10281.0642410783,10782.1973562781,11427.5731223758,10371.8580291523,9447.5530102337,10806.2531738207,10260.4324052885,10667.3868897011,10137.762149471,10329.0665468133,10089.1228679771,11101.8913283831,10318.1126967279,11409.0659822543,11331.6610494515,10824.6798448334,10054.7552352926,10199.4244602282,8185.76282185763
5646.344327426,7084.12986703594,4731.53611718508,6269.96462023831,4361.74457137972,4399.10256369397,5441.19634296862,4575.44956590932,4830.17994079016,6458.40261914546,5578.56371430934,5331.51757922988,5457.99846742789,6972.13468162098,3834.86512629307,5578.35537634685,5832.93492568571,4874.95640823024,4559.31486536644,3940.89209039427,5840.3181286084,5545.64405478345,5304.56139408989,4898.41487004067,6181.27381237375
5619.18883425247,7074.15199767558,4716.10555928751,6267.87903131409,4361.74456791281,4392.88919546085,5441.19633897988,4571.76833747235,4818.7131076432,6452.04663327503,5567.02784041629,5324.93558906404,5453.03894978297,6970.09908284822,3834.83173463098,5576.86493735449,5829.13603775257,4868.56667343153,4537.09246641922,3888.31888098515,5837.46569294857,5537.63656881381,5296.1748693807,4898.03450800544,6173.74096740638
5611.83219219233,7071.3228216005,4713.50408223406,6267.65999367734,4361.74456791281,4392.48860271597,5441.19633897988,4571.0075934537,4817.79938127657,6451.20463441447,5565.47469212205,5323.0338898559,5451.94238348077,6969.9662973495,3834.83172631316,5576.72635455294,5828.60380958414,4867.02120048577,4535.27417712499,3887.01885403091,5837.07080427716,5537.02563914309,5295.0172117578,4898.03431103609,6172.38712158876
5607.11905229362,7069.70073104179,4712.92327141174,6267.62720176414,4361.74456791281,4392.30834639402,5441.19633897988,4570.9331514144,4817.17785720753,6450.92834189185,5563.70539823333,5322.34604666066,5451.56542329414,6969.92591154681,3834.83172631313,5576.70756324627,5828.44644435464,4866.5848278897,4534.62132517683,3886.44416685645,5836.96156820196,5536.64665529598,5294.9045827653,4898.03431103582,6172.03008632719
5605.78929652079,7069.42185887407,4712.70224676643,6267.62357238471,4361.74456791281,4392.27524301131,5441.19633897988,4570.91401213066,4816.87533262694,6450.83455935786,5562.65297274769,5322.16169899073,5451.38032788074,6969.91715577188,3834.83172631313,5576.70217390254,5828.42530844122,4866.46204126378,4534.23938202739,3886.27106666143,5836.94641877584,5536.47575434609,5294.81117566852,4898.03431103581,6171.76123457407
5605.43351704753,7069.31586446237,4712.67347422468,6267.62182617399,4361.74456791281,4392.26393465549,5441.19633897988,4570.90449780339,4816.78212437883,6450.78334230621,5562.48327916324,5322.08188771485,5451.33610636576,6969.91486481315,3834.83172631313,5576.70127780281,5828.4150146321,4866.39927690861,4534.11122729141,3886.20347824681,5836.93784200669,5536.40714279283,5294.77637165932,4898.03431103581,6171.70590764448
5605.32402493209,7069.28066233616,4712.65886447732,6267.62110481947,4361.74456791281,4392.2580677656,5441.19633897988,4570.90154785093,4816.76679709308,6450.77139390136,5562.35841051959,5322.06264265583,5451.32172485124,6969.91417284764,3834.83172631313,5576.70109437026,5828.41136238328,4866.38691814055,4534.04216796018,3886.19496086977,5836.93584106757,5536.37101395302,5294.76796733106,4898.03431103581,6171.69544984654
5605.24175650219,7069.27074087664,4712.65495106109,6267.62046309237,4361.74456791281,4392.25668741897,5441.19633897988,4570.90067006485,4816.75758006974,6450.77041269189,5562.30163839103,5322.05138100222,5451.31224676966,6969.91407825907,3834.83172631313,5576.70103282474,5828.41055637964,4866.38371275805,4534.0190706894,3886.19381052811,5836.93542254139,5536.35621204192,5294.76506729049,4898.03431103581,6171.69101206881
5605.18764659652,7069.26666380177,4712.65370041065,6267.62041905586,4361.74456791281,4392.25638816832,5441.19633897988,4570.90048955538,4816.75440465985,6450.76952387724,5562.28551368926,5322.04930090024,5451.3110532506,6969.91401547846,3834.83172631313,5576.70101945258,5828.41042144396,4866.38103277256,4534.01430422156,3886.1927163429,5836.93534716259,5536.35447827828,5294.76398870807,4898.03431103581,6171.68457529851
5605.16567913132,7069.26489532913,4712.65352380012,6267.62040952151,4361.74456791281,4392.25616369043,5441.19633897988,4570.90045892705,4816.75389811261,6450.76942539865,5562.27473546098,5322.04819811698,5451.31050332072,6969.9140015958,3834.83172631313,5576.70101687513,5828.41036367738,4866.38025820161,4534.01226354337,3886.19245513756,5836.93530604125,5536.35066230152,5294.76388328102,4898.03431103581,6171.68281698958
5605.15736529461,7069.26436093513,4712.65343648401,6267.62040795145,4361.74456791281,4392.25609638241,5441.19633897988,4570.90045597369,4816.75375523245,6450.76935799414,5562.27046901888,5322.04781958364,5451.31044230397,6969.91399586034,3834.83172631313,5576.70101687513,5828.41035546451,4866.38003851298,4534.01188158108,3886.19241479516,5836.93530234276,5536.34961348365,5294.76384659633,4898.03431103581,6171.68263888108
5605.15364186243,7069.26422279668,4712.65342940972,6267.62040795145,4361.74456791281,4392.25607832218,5441.19633897988,4570.90045597369,4816.75366907329,6450.76935561657,5562.26775699764,5322.04764231571,5451.31041154668,6969.91399528745,3834.83172631313,5576.70101687513,5828.41035546451,4866.37999363606,4534.01152108009,3886.19240458078,5836.93530234276,5536.34948366513,5294.76384322429,4898.03431103581,6171.6825224934
5605.15248923501,7069.26420677917,4712.65342940972,6267.62040795145,4361.74456791281,4392.25607832218,5441.19633897988,4570.90045597369,4816.75366907329,6450.76935561657,5562.26449670316,5322.04760499948,5451.31040550801,6969.91399528745,3834.83172631313,5576.70101687513,5828.41035546451,4866.37997452777,4534.0114642396,3886.19240458078,5836.93530234276,5536.34923750928,5294.76384322429,4898.03431103581,6171.68247644436
5605.15182876034,7069.26420677917,4712.65342940972,6267.62040795145,4361.74456791281,4392.25607832218,5441.19633897988,4570.90045597369,4816.75366907329,6450.76935561657,5562.26409406118,5322.04760499948,5451.31040550801,6969.91399528745,3834.83172631313,5576.70101687513,5828.41035546451,4866.37996598194,4534.0114642396,3886.19240458078,5836.93530234276,5536.34921744792,5294.76384322429,4898.03431103581,6171.68247254941
5605.15179219192,7069.26420677917,4712.65342940972,6267.62040795145,4361.74456791281,4392.25607832218,5441.19633897988,4570.90045597369,4816.75366907329,6450.76935561657,5562.26403517638,5322.04760499948,5451.31040550801,6969.91399528745,3834.83172631313,5576.70101687513,5828.41035546451,4866.37996598194,4534.0114642396,3886.19240458078,5836.93530234276,5536.34921744792,5294.76384322429,4898.03431103581,6171.68247254941
5605.15179219192,7069.26420677917,4712.65342940972,6267.62040795145,4361.74456791281,4392.25607832218,5441.19633897988,4570.90045597369,4816.75366907329,6450.76935561657,5562.26403517638,5322.04760499948,5451.31040550801,6969.91399528745,3834.83172631313,5576.70101687513,5828.41035546451,4866.37996598194,4534.0114642396,3886.19240458078,5836.93530234276,5536.34921744792,5294.76384322429,4898.03431103581,6171.68247254941
5605.15179219192,7069.26420677917,4712.65342940972,6267.62040795145,4361.74456791281,4392.25607832218,5441.19633897988,4570.90045597369,4816.75366907329,6450.76935561657,5562.26403517638,5322.04760499948,5451.31040550801,6969.91399528745,3834.83172631313,5576.70101687513,5828.41035546451,4866.37996598194,4534.0114642396,3886.19240458078,5836.93530234276,5536.34921744792,5294.76384322429,4898.03431103581,6171.68247254941
