"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27","P28","P29"
"11",0,0,3.986623854301,664.617266215904,75.816617537916,77.2517932717565,629.797328008087,15594.7542255401,5341.52937176017,221.877969265159,962.338705162563,3340.3193938507,206.33096659564,500.892871388862,859.489171514191,228.620131473952,299.724107026089,290.881211444425,1194.91416772255,249.410830125686,6072.17394294382,2008.07741008884,455.253219363095,387.068128680764,1535.61726394489,537.194047612506,413.975165773642,986.594324793767,2292.04799416229
"12",0,0,58.5615573023852,548.208269327006,87.3922781362938,3754.80274661501,684.509101767664,14460.7574415048,7025.07689469136,288.274522014546,1651.38649447841,4133.92544503697,120.490298296785,348.561680700457,721.006189582262,144.353756993278,121.102663593826,154.121289627471,1509.56941262477,739.513898829891,7054.83950645511,2012.54536934959,477.290821665078,386.98369274384,200.000000000001,550.730750454694,300.000000000001,1653.09244829154,3051.65302454857
"13",0,0,0,461.646156270627,87.7425161851382,2760.45097378951,734.307969748835,17498.6013518711,5470.89619529542,137.311930010508,1594.49810103117,2382.13484868474,168.245691561054,150.791831365987,641.128763716541,642.17814915685,94.281789459438,219.26884398173,1718.76164163197,654.041433357973,6491.56096384475,1922.15322733463,480.159989343177,387.094981597838,2249.06499452974,552.81173541107,300.000000000001,1235.53961241862,2732.6661832738
"14",0,0,64.1173950133551,621.837674216789,94.9443941340779,4225.1923452737,767.083597226208,16754.8395714099,5786.61350157492,132.327781902481,1825.27956007452,1385.02418138984,288.633664890763,208.304066156564,1052.42185701652,457.115458288707,177.381066056616,164.130753661208,903.136804402657,631.898628571122,4862.03344959591,3020.97342735986,494.518666434912,386.844374190576,1927.48288059468,2394.91863800611,413.975165773641,978.123393161155,2724.74739922804
"15",0,0,64.1173950133551,601.926815875284,84.0512721489633,70.3639931311792,585.401260124917,8347.09994520743,5513.33858932553,213.90667871967,1351.4824087705,2303.13818782907,255.802061470584,400.742015805335,2063.08576069736,149.686093515694,105.505972474249,169.967623078055,1961.70803495415,795.850308927443,4356.09988630791,1614.35167858952,506.868494107957,387.334697639711,1562.50177120878,516.214225754556,403.285680653326,1186.77059830272,2305.26216295636
"16",0,0,58.5615573023853,780.023884814464,83.5127101564919,2887.23337996368,772.057644202693,17895.3963582308,4684.8274787502,225.847554360572,2559.90586304655,2694.44683567829,176.206605687713,205.215275143913,1126.36213936843,255.510564949257,140.03273451734,286.189393647944,1458.43601352927,280.624461520276,6238.23593126075,1674.88098738838,456.378382448836,386.983049002977,2827.28071547436,2636.15782609475,300.000000000001,947.158356890851,2886.11738645257
"17",0,0,0,647.701119694476,100.794678482745,2906.47739025682,664.614281559796,16931.3637671483,5471.15571023342,266.64887544208,1666.26296641629,838.792533034736,216.003276655642,618.48750146921,419.378362372169,215.787648138421,332.515656973347,87.260871849282,840.755677417812,693.975577033352,5417.5276925317,3158.07822072492,553.733642295576,387.018395404449,300.000000000001,682.618722128173,300.000000000001,682.909575875924,2230.06814702441
"18",0,0,58.5615573023852,911.333308952913,100.102442636966,3202.8722485693,517.371388459772,14689.2646069315,3677.34548917161,201.978564683924,1692.35996656797,2567.35821549796,172.224087914736,221.708334095567,622.335668137044,741.652932293719,186.082385462985,141.522896512602,1531.90469921372,397.373179522547,5668.42944017515,1458.14541354797,1185.61671433072,386.951706680768,300.000000000001,2586.16324150528,300.000000000001,1141.81855703188,2725.85515406421
"19",0,0,71.8889729096077,533.448080194756,79.9874010432627,2807.59549348811,570.10096011564,18801.1239396128,4218.82384293254,349.14209874746,1635.00337084116,1965.40531295254,193.120298834104,469.44872744487,1373.22393326691,83.1300425006377,238.94353201476,163.030630076367,1793.15372571131,264.41759495181,5806.15495137385,1808.32012237597,535.56429126803,387.064734620883,2764.92337377313,630.50654492817,403.285680653326,985.837376980266,2537.62991722756
"20",0,0,3.986623854301,472.59195832648,100.689648764426,76.8800723807287,682.524887982838,14671.4072197704,5101.77406332345,350.213394340418,2029.03489085194,1159.8242888073,147.453758342196,276.297086968653,1185.06709739209,237.470168125585,124.795512614118,125.422620715066,1473.79137338726,244.000733908757,6784.17235642127,2137.65657840982,568.436209472261,387.625165372809,1466.8797581071,555.6916840268,300.000000000001,1565.24084492684,2506.045106645
"21",0,0,3.98662385430094,785.998941811482,93.8703981313532,3469.74289423488,582.898806680995,15538.6363510067,5270.17073828591,224.482369314869,1755.35438688353,3570.66778401751,167.252188429242,288.924522192179,459.832985590368,692.52577049043,76.1506157992258,133.037111883978,1550.90181467421,286.372692825462,5439.85416679711,2898.95525378483,521.39366288492,387.09706125353,300.000000000001,580.499814902088,300.000000000001,1051.11590253931,2791.58145375123
"22",0,0,0,780.019848459481,98.4971499751371,3433.90238736896,769.078578102918,18827.5703712747,4930.69756463586,205.960226206264,2124.64360533784,2703.155767042,139.393648745521,369.444230207497,1121.78989516861,297.084836035194,50.3617318011879,354.748917191967,1010.43888655315,233.79220925454,6138.01157048309,2744.49574922254,464.416082420619,387.008963774188,2159.14010185449,542.82812501589,300.000000000001,1425.25898042085,2211.80437926353
"23",0,0,0,539.256644402401,100.559709654539,3867.65850915833,531.295327768283,12851.7702531496,4864.75436527238,252.714562262121,2331.49501449762,3122.06515981086,158.29715925727,527.148084534124,920.844997744556,381.053224418421,382.755034566858,224.547854570323,1276.90497465111,861.372227751045,4001.74503691673,1863.43425588732,474.627308962863,387.000132024111,1409.56843005921,4699.17110700259,300.000000000001,1139.91644028486,2567.05983678506
"24",0,0,58.5615573023852,796.943345382558,97.2296565996461,71.0123378043817,637.304431861672,28449.6087280689,4878.31447010709,174.122012978713,1691.21806732694,2082.70994354119,159.292901719669,441.993996707266,2285.86085756827,675.18545278757,289.009617038238,90.1882463848226,1553.27683787276,281.771364657374,5994.97961789123,2216.46885196705,580.988899455893,386.910806599569,300.000000000001,621.433893057095,300.000000000001,952.781909253409,2604.30942429641
"25",0,0,64.1173950133551,645.714313514909,80.8848818396666,4100.48911916533,856.937613817148,11938.661822999,5199.92583312214,129.342695884019,1062.07481043537,3296.33547096706,421.353606817014,682.02785252622,1070.82763052441,270.570259529731,246.826592304952,236.125274048094,1545.1639678752,694.538315892336,5661.74699145569,1256.55823332628,599.625244726413,386.956310633816,300.000000000001,553.048623902697,451.711289945139,1253.09390212472,2729.29310160508
